id1,id2,LM0,LM1,LM2,LM3,LM4,LM5,LM6,LM7,LM8,LM9,LM10,LM11
63048.jpg,63048.jpg,9.219544457292887,7.0710678118654755,2.0,10.63014581273465,11.40175425099138,14.035668847618199,8.602325267042627,7.280109889280518,8.246211251235321,10.198039027185569,10.63014581273465,9.219544457292887
63049.jpg,63049.jpg,12.529964086141668,11.045361017187261,14.035668847618199,14.317821063276353,5.830951894845301,8.06225774829855,9.486832980505138,12.0,8.0,8.06225774829855,4.47213595499958,3.605551275463989
63050.jpg,63050.jpg,4.0,1.4142135623730951,4.47213595499958,3.0,6.082762530298219,11.661903789690601,2.0,6.324555320336759,7.810249675906654,8.48528137423857,15.0,7.211102550927978
63051.jpg,63051.jpg,2.23606797749979,2.23606797749979,4.242640687119285,3.1622776601683795,10.04987562112089,12.36931687685298,2.23606797749979,2.23606797749979,7.0710678118654755,7.0710678118654755,8.06225774829855,8.246211251235321
63052.jpg,63052.jpg,18.384776310850235,13.152946437965905,12.041594578792296,16.278820596099706,15.033296378372908,15.033296378372908,18.027756377319946,18.439088914585774,18.0,17.029386365926403,16.492422502470642,19.235384061671343
63054.jpg,63054.jpg,14.142135623730951,4.0,4.47213595499958,7.615773105863909,11.40175425099138,16.278820596099706,11.0,13.0,9.848857801796104,12.649110640673518,13.341664064126334,14.142135623730951
63056.jpg,63056.jpg,2.23606797749979,1.4142135623730951,4.242640687119285,8.246211251235321,3.0,4.123105625617661,4.0,4.123105625617661,2.8284271247461903,2.23606797749979,2.23606797749979,2.8284271247461903
63057.jpg,63057.jpg,11.180339887498949,9.433981132056603,6.324555320336759,15.231546211727817,11.704699910719626,12.165525060596439,9.848857801796104,15.264337522473747,12.165525060596439,13.152946437965905,16.97056274847714,9.0
63058.jpg,63058.jpg,10.0,4.47213595499958,9.848857801796104,11.661903789690601,13.92838827718412,16.401219466856727,9.219544457292887,8.06225774829855,11.180339887498949,11.40175425099138,12.083045973594572,12.649110640673518
63061.jpg,63061.jpg,2.23606797749979,10.04987562112089,14.0,2.8284271247461903,9.486832980505138,11.045361017187261,10.0,3.605551275463989,9.486832980505138,9.219544457292887,14.866068747318506,11.045361017187261
63062.jpg,63062.jpg,13.601470508735444,4.123105625617661,4.242640687119285,6.708203932499369,15.524174696260024,21.095023109728988,10.816653826391969,11.0,12.0,14.0,17.0,15.811388300841896
63063.jpg,63063.jpg,15.132745950421556,19.026297590440446,13.0,15.264337522473747,7.280109889280518,5.0,13.341664064126334,8.0,7.211102550927978,7.0710678118654755,5.0,8.06225774829855
63064.jpg,63064.jpg,7.0710678118654755,3.1622776601683795,3.1622776601683795,14.317821063276353,6.708203932499369,12.083045973594572,2.23606797749979,4.47213595499958,5.385164807134504,5.0,6.324555320336759,5.830951894845301
63065.jpg,63065.jpg,2.8284271247461903,10.295630140987,6.4031242374328485,13.038404810405298,15.264337522473747,13.152946437965905,10.0,9.055385138137417,10.770329614269007,12.083045973594572,13.0,12.36931687685298
63067.jpg,63067.jpg,15.620499351813308,18.0,18.24828759089466,23.021728866442675,14.035668847618199,20.396078054371138,8.246211251235321,15.0,16.64331697709324,16.55294535724685,18.35755975068582,18.788294228055936
63069.jpg,63069.jpg,13.0,16.0312195418814,14.142135623730951,9.055385138137417,10.0,10.816653826391969,12.0,10.0,11.661903789690601,12.806248474865697,10.63014581273465,4.123105625617661
63070.jpg,63070.jpg,11.180339887498949,11.0,17.11724276862369,10.198039027185569,8.06225774829855,5.0,17.029386365926403,7.0710678118654755,9.848857801796104,8.246211251235321,5.830951894845301,2.0
63071.jpg,63071.jpg,8.94427190999916,4.47213595499958,0.0,5.0990195135927845,7.0710678118654755,11.180339887498949,5.385164807134504,4.47213595499958,5.0,5.830951894845301,4.123105625617661,8.06225774829855
