id1,id2,LM0,LM1,LM2,LM3,LM4,LM5,LM6,LM7,LM8,LM9,LM10,LM11,LM12,LM13,LM14,LM15,LM16,LM17,LM18,LM19,LM20,LM21,LM22,LM23,LM24,LM25,LM26,LM27,LM28,LM29,LM30,LM31,LM32,LM33,LM34,LM35,LM36,LM37,LM38,LM39
BB00096SALM02.jpg,BB00096SALM02.jpg,7.810249675906654,13.601470508735444,5.0990195135927845,8.06225774829855,5.0,8.94427190999916,1.0,38.600518131237564,12.041594578792296,14.866068747318506,5.830951894845301,23.345235059857504,1.0,14.035668847618199,5.656854249492381,6.324555320336759,6.082762530298219,35.05709628591621,15.811388300841896,24.596747752497688,74.33034373659252,12.727922061357855,10.0,14.7648230602334,7.211102550927978,16.1245154965971,19.313207915827967,13.341664064126334,4.242640687119285,1.4142135623730951,7.211102550927978,18.027756377319946,7.280109889280518,14.422205101855956,28.635642126552707,16.1245154965971,16.76305461424021,26.1725046566048,15.0,90.44888059008801
BB00096SALM03.jpg,BB00096SALM03.jpg,5.0,23.769728648009426,19.026297590440446,5.656854249492381,8.06225774829855,10.0,7.0,15.524174696260024,61.032778078668514,14.317821063276353,8.94427190999916,9.219544457292887,7.810249675906654,26.92582403567252,7.280109889280518,31.38470965295043,61.1310068623117,11.704699910719626,12.806248474865697,22.47220505424423,18.788294228055936,38.2099463490856,3.1622776601683795,14.422205101855956,23.345235059857504,16.278820596099706,40.8166632639171,11.40175425099138,5.830951894845301,26.019223662515376,4.0,49.8196748283246,28.653097563788805,122.494897852931,105.65036677645753,5.0,6.324555320336759,10.63014581273465,53.150729063673246,46.69047011971501
BB00096SALM04.jpg,BB00096SALM04.jpg,9.055385138137417,1.0,8.06225774829855,5.385164807134504,7.810249675906654,7.0710678118654755,14.212670403551895,5.0990195135927845,9.433981132056603,18.35755975068582,17.4928556845359,5.385164807134504,0.0,22.47220505424423,8.06225774829855,30.805843601498726,2.23606797749979,117.38824472663352,18.027756377319946,42.43819034784589,14.866068747318506,4.123105625617661,9.055385138137417,4.47213595499958,13.341664064126334,10.816653826391969,12.529964086141668,78.64477096412705,11.40175425099138,33.1058907144937,7.0,26.92582403567252,5.385164807134504,10.63014581273465,164.83021567661677,3.0,4.0,11.045361017187261,29.120439557122072,12.0
BB00096SALM07.jpg,BB00096SALM07.jpg,1.4142135623730951,2.0,3.1622776601683795,3.1622776601683795,4.242640687119285,4.47213595499958,13.0,9.055385138137417,11.045361017187261,6.4031242374328485,4.47213595499958,21.37755832643195,5.830951894845301,8.06225774829855,5.0990195135927845,7.0710678118654755,25.079872407968907,7.615773105863909,20.518284528683193,36.68787265568828,6.082762530298219,25.553864678361276,17.204650534085253,2.0,5.0990195135927845,15.652475842498529,12.165525060596439,35.0,8.06225774829855,5.830951894845301,2.0,7.0710678118654755,12.165525060596439,28.284271247461902,76.02631123499285,9.055385138137417,11.180339887498949,34.23448553724738,50.0,15.811388300841896
BB00096SALM08.jpg,BB00096SALM08.jpg,13.892443989449804,5.0,6.708203932499369,12.36931687685298,5.0,11.313708498984761,8.94427190999916,13.416407864998739,5.830951894845301,7.615773105863909,11.180339887498949,15.231546211727817,18.788294228055936,10.770329614269007,18.439088914585774,30.066592756745816,11.045361017187261,8.06225774829855,10.04987562112089,15.231546211727817,2.8284271247461903,27.16615541441225,11.704699910719626,18.24828759089466,4.123105625617661,20.615528128088304,13.038404810405298,11.40175425099138,14.866068747318506,19.1049731745428,13.152946437965905,9.433981132056603,7.0710678118654755,49.25444142409901,41.012193308819754,4.47213595499958,2.23606797749979,13.152946437965905,8.48528137423857,12.165525060596439
BB00096SALM09.jpg,BB00096SALM09.jpg,9.219544457292887,14.142135623730951,14.317821063276353,7.0710678118654755,2.0,6.082762530298219,9.848857801796104,8.54400374531753,4.0,2.8284271247461903,3.0,9.0,20.615528128088304,32.0624390837628,18.0,17.11724276862369,20.024984394500787,11.40175425099138,47.92702786528704,38.3275357934736,17.08800749063506,6.324555320336759,25.079872407968907,6.708203932499369,8.0,23.08679276123039,13.152946437965905,7.810249675906654,6.708203932499369,21.213203435596427,17.26267650163207,33.1058907144937,11.045361017187261,22.0,40.0,5.385164807134504,4.0,53.23532661682466,65.80273550544841,17.46424919657298
BB00096SALM10.jpg,BB00096SALM10.jpg,24.020824298928627,10.0,7.615773105863909,20.808652046684813,6.4031242374328485,9.219544457292887,10.198039027185569,5.385164807134504,28.442925306655784,6.0,7.211102550927978,5.0990195135927845,8.06225774829855,43.41658669218482,3.1622776601683795,9.433981132056603,36.6742416417845,10.44030650891055,47.16990566028302,27.586228448267445,14.866068747318506,11.045361017187261,11.704699910719626,26.30589287593181,17.08800749063506,25.0,15.132745950421556,62.96824596572466,5.0990195135927845,17.46424919657298,7.280109889280518,30.01666203960727,45.17742799230607,156.8948692596415,179.0111728356641,81.39410298049853,3.605551275463989,58.60034129593445,14.142135623730951,113.00442469213318
BB00096SALM11.jpg,BB00096SALM11.jpg,6.082762530298219,5.0,10.198039027185569,11.045361017187261,27.294688127912362,4.242640687119285,8.06225774829855,5.656854249492381,14.7648230602334,15.132745950421556,16.76305461424021,3.1622776601683795,14.317821063276353,8.06225774829855,2.0,4.47213595499958,8.246211251235321,13.416407864998739,15.652475842498529,2.8284271247461903,18.601075237738275,20.615528128088304,23.194827009486403,5.0990195135927845,4.242640687119285,11.40175425099138,20.024984394500787,43.01162633521314,19.1049731745428,14.142135623730951,5.385164807134504,61.204574992397426,31.304951684997057,19.924858845171276,26.019223662515376,2.8284271247461903,2.0,11.704699910719626,21.587033144922902,44.40720662234904
BB00096SALM12.jpg,BB00096SALM12.jpg,6.708203932499369,4.47213595499958,5.830951894845301,4.123105625617661,2.23606797749979,17.88854381999832,27.459060435491963,9.219544457292887,37.656340767525464,27.459060435491963,9.899494936611665,3.1622776601683795,20.248456731316587,8.602325267042627,14.035668847618199,1.4142135623730951,14.317821063276353,32.2490309931942,10.0,19.235384061671343,36.05551275463989,12.529964086141668,17.029386365926403,13.038404810405298,5.385164807134504,32.0,3.1622776601683795,47.885279575251516,11.045361017187261,7.0710678118654755,14.317821063276353,1.4142135623730951,8.94427190999916,64.47480127925948,83.2586331859946,15.033296378372908,16.0312195418814,16.76305461424021,21.540659228538015,11.180339887498949
BB00096SALM13.jpg,BB00096SALM13.jpg,13.892443989449804,15.556349186104045,2.0,31.304951684997057,33.24154027718932,25.238858928247925,3.1622776601683795,7.0710678118654755,8.94427190999916,12.041594578792296,5.0990195135927845,8.602325267042627,6.4031242374328485,15.033296378372908,3.1622776601683795,7.280109889280518,4.123105625617661,13.038404810405298,15.811388300841896,5.830951894845301,7.810249675906654,9.0,20.615528128088304,10.0,13.92838827718412,23.430749027719962,21.587033144922902,20.518284528683193,13.601470508735444,9.055385138137417,2.8284271247461903,99.04544411531506,5.0990195135927845,39.01281840626232,40.45985664828782,11.40175425099138,13.341664064126334,25.238858928247925,22.02271554554524,17.804493814764857
BB00096SALM14.jpg,BB00096SALM14.jpg,8.94427190999916,2.23606797749979,5.0990195135927845,6.324555320336759,17.72004514666935,5.656854249492381,13.038404810405298,6.708203932499369,9.219544457292887,11.180339887498949,3.1622776601683795,16.15549442140351,15.264337522473747,5.385164807134504,15.297058540778355,5.830951894845301,3.1622776601683795,4.123105625617661,30.066592756745816,39.11521443121589,17.204650534085253,34.52535300326414,12.206555615733702,19.849433241279208,11.180339887498949,39.44616584663204,3.0,30.083217912982647,27.65863337187866,15.231546211727817,9.055385138137417,11.40175425099138,9.055385138137417,109.98636279102969,44.77722635447622,3.1622776601683795,3.605551275463989,54.08326913195984,35.35533905932738,94.57801012920498
BB00096SALM15.jpg,BB00096SALM15.jpg,3.605551275463989,5.0,2.0,1.0,2.0,4.0,9.219544457292887,13.038404810405298,6.324555320336759,7.615773105863909,0.0,8.06225774829855,2.8284271247461903,7.0,5.0,3.605551275463989,12.529964086141668,18.681541692269406,15.297058540778355,12.041594578792296,27.65863337187866,21.02379604162864,30.528675044947494,10.63014581273465,49.24428900898052,25.553864678361276,5.385164807134504,13.601470508735444,13.892443989449804,3.605551275463989,2.23606797749979,2.8284271247461903,16.64331697709324,27.073972741361768,12.041594578792296,6.708203932499369,7.0710678118654755,14.866068747318506,6.082762530298219,16.1245154965971
